feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,label
0.0,0.0,0.0,-0.3384889467497341,-0.11128446492914411,-0.0573869119876054,-0.5268258422962953,-0.46867057420277713,-0.08229919417194055,-0.48708198327956825,-0.7468920107494526,-0.11747043702164696,-0.40493037635018975,-0.9319469833213609,-0.13913652756138853,-0.5980514049419182,-0.818755661968366,-0.029169768883020555,-0.7510882408530422,-1.1587297280124609,-0.18548206933243258,-0.6868136845714521,-0.9508748697260917,-0.2788265169464402,-0.5970260571632866,-0.693486397776953,-0.31296381105971777,-0.4010821855783392,-0.9140583741717804,-0.06025254366534307,-0.5534248198476436,-1.2919749511840841,-0.21654639496766392,-0.5074085471917532,-1.0095612361583635,-0.2698238024213545,-0.43190406669895115,-0.7249549622542392,-0.264956265400649,-0.17830866035926998,-0.9207958940198077,-0.112033767275949,-0.2995929087789862,-1.307726916942563,-0.26327973929242393,-0.2843563336516974,-1.0164621556812974,-0.2667245185936085,-0.23254105197705027,-0.7449239041451652,-0.23030454386466406,0.06319843012756421,-0.8598794282759616,-0.16847120243592742,-0.05138198604336487,-0.9900198600431304,-0.2908503472262549,-0.07296161009854654,-0.8104256374289868,-0.30058729828932446,-0.04548191422688782,-0.6438065740060442,-0.2780209535854317,M
0.0,0.0,0.0,-0.3351297647917839,-0.09599693037406869,-0.07197357984096094,-0.5081089455518683,-0.5110002455400081,-0.113156817525618,-0.3847717571106772,-0.821182129933716,-0.15939896094166822,-0.21967486397306799,-1.031547790527517,-0.1998054672886456,-0.6048088509347201,-0.8164930697023852,-0.07479135054255348,-0.7716505710135153,-1.1497165090864738,-0.2371449039475903,-0.6945276841094277,-0.9320313145240618,-0.3358457140939255,-0.5956884429992708,-0.6547216334201444,-0.37480952848429794,-0.39929136185062925,-0.9109105118609421,-0.10396368468223031,-0.5651364827806964,-1.2836148253947426,-0.2696030598353746,-0.5134664184594966,-1.00146672911521,-0.3306870524411804,-0.4433321804910951,-0.6877991348890835,-0.33291855438844703,-0.15990455137407864,-0.9212293920282559,-0.15183433800046525,-0.302863699705344,-1.3342252895587496,-0.31995046624657475,-0.28767308751938825,-1.0292849437622005,-0.338551306414198,-0.2492244127587726,-0.7301343595063199,-0.3145898796152991,0.08748608573798204,-0.8639835827717487,-0.20202557819690234,-0.05800285926596596,-0.9796536418944964,-0.35358099098297996,-0.07061281729299904,-0.7246218231610536,-0.3723233239426782,-0.03449341540217675,-0.5013931625984782,-0.3555435450502068,M
0.0,0.0,0.0,-0.3280950161395334,-0.09739340848556413,-0.060830811256854515,-0.5155195725414335,-0.5006655113194698,-0.0952630060573062,-0.4207280240258329,-0.8153256805360776,-0.1389909854020845,-0.279253862855462,-1.0316412300136821,-0.1767111669476978,-0.5994878101164073,-0.8108966339918827,-0.04249282403994187,-0.7765282280559136,-1.1076903426360567,-0.1948193550425764,-0.714566945086859,-0.8949493885725596,-0.2894451648213798,-0.6132693149914633,-0.6336719768787291,-0.3277180638879348,-0.4078747251912151,-0.9100265904871507,-0.07409327335542869,-0.584548590112412,-1.25945178341065,-0.23083434922560778,-0.5433603233394929,-0.9769836084983361,-0.2864580415847649,-0.4615172540247459,-0.6713616246813359,-0.28394867145719904,-0.17910051995352,-0.9263352130736221,-0.12445565252011531,-0.3327851175471384,-1.3155402699337644,-0.2819661750115062,-0.32533044118662746,-0.9997563997336201,-0.2903727290854896,-0.2768376243466222,-0.7085694465635789,-0.2584379883540456,0.06478771528653181,-0.8754962594467972,-0.177838891375139,-0.08985283283187358,-0.9864443789264593,-0.31683884435562637,-0.10957343458432964,-0.7443991278317983,-0.3285919410938074,-0.06929525601242525,-0.5417099708274278,-0.30616605464770325,M
0.0,0.0,0.0,-0.32662386825583123,-0.116025576878091,-0.08414128606320087,-0.48790702789948887,-0.5465260342841244,-0.13195796887085337,-0.3600211246537173,-0.8703189461836781,-0.1825718827981871,-0.20076509110898888,-1.1002543488885526,-0.22690561830989966,-0.5485595599966827,-0.8355203683287115,-0.0724627002382496,-0.7447325404714427,-1.1450126648272088,-0.22849090441785525,-0.6961917135045561,-0.9125660925198247,-0.3257407421370772,-0.5998995876613087,-0.6391918578499967,-0.366661059488424,-0.35796481243808576,-0.9289745079370736,-0.09416770496958064,-0.5567161584584607,-1.2928252195647318,-0.2549762872048174,-0.5373963066953564,-1.0120678670076577,-0.31320392327869034,-0.4688549902703769,-0.7070822559978255,-0.3156323584822759,-0.13265458503785718,-0.9424912676324118,-0.1359069304558412,-0.2992188803831403,-1.345966059719041,-0.29765070471454724,-0.3089541471705983,-1.0324184444204136,-0.31325245368204413,-0.2700045472025942,-0.7496043917923363,-0.2904888825576789,0.10349503642852964,-0.8916478887709388,-0.18226859201818668,-0.07422708224287938,-0.988225039830287,-0.3253003808447072,-0.09211380840844349,-0.7251875386652066,-0.3441422735853707,-0.0396822587646897,-0.5225876007576892,-0.33097579577238123,M
0.0,0.0,0.0,-0.3376714309140645,-0.1323508746953886,-0.07206149569458792,-0.5085995577951441,-0.5538446675357223,-0.1213173456445848,-0.36744713617343333,-0.8549395984887517,-0.1786905015400554,-0.1994590876896484,-1.0796868957525878,-0.23264132063891105,-0.5853775514142177,-0.8197253189571376,-0.048949331145258484,-0.7746863581253325,-1.120199780227266,-0.20483876869655157,-0.7283604115826819,-0.9038722209178258,-0.3086531194527724,-0.6350210985847617,-0.6454975090635998,-0.35385531361444483,-0.3960544395101343,-0.91468328621399,-0.08059383887797858,-0.5879055246564976,-1.2766426228383636,-0.23302724777244954,-0.5657986069691222,-1.0000002277288644,-0.29981662835978795,-0.49605891278749986,-0.700390724894191,-0.30955490051457263,-0.17156097513163335,-0.932472781065922,-0.13079490926993917,-0.3363811699401825,-1.3269234976633204,-0.28756914347673435,-0.33779839552236496,-1.0151198052183872,-0.3071023305705835,-0.2892964701826014,-0.7287117317089883,-0.2859811948087701,0.06786316112419209,-0.8877721838051756,-0.18477132840267638,-0.1095845213281036,-0.9848812282269365,-0.3171455393472006,-0.11723476513143408,-0.7160963818047303,-0.32510064752391415,-0.05616661883296129,-0.49821374687177383,-0.3042272035292423,M
0.0,0.0,0.0,-0.33793568655723605,-0.12503151166439963,-0.07098580403118178,-0.51525018180918,-0.5490688796605466,-0.10972592584874996,-0.38418287808645574,-0.8638010542832832,-0.15539114760313727,-0.2328173111905287,-1.082086645929763,-0.1968733251699553,-0.5848528739885962,-0.8189769625497249,-0.036171681220485155,-0.7698903791029139,-1.0960837164310577,-0.1943640190991374,-0.7095085823306391,-0.885965261361467,-0.29561936027461677,-0.6103098245901022,-0.6335008064584584,-0.33529931721574696,-0.3904466285528416,-0.9184593733624002,-0.06311742813570821,-0.5867738219240874,-1.249736760362648,-0.22295947994917592,-0.5445504588797714,-0.9850891346909593,-0.28531959657396755,-0.45525015740651914,-0.6973923043560146,-0.28644123481765693,-0.16633228692521393,-0.9350470103733094,-0.11084847671536709,-0.34645317167644296,-1.304729444750105,-0.27646268972209115,-0.3272767440708058,-0.982200115818486,-0.28759451887800314,-0.263503837822888,-0.697706443967037,-0.25443924856414174,0.06920256868930916,-0.8851674809297062,-0.1622215752439446,-0.10342721108513284,-0.9967679456318925,-0.30612091230423694,-0.09296440853171527,-0.7354241136205972,-0.3142202434641426,-0.02209484773567472,-0.5337109650465539,-0.2864696987868089,M
0.0,0.0,0.0,-0.32259706003109345,-0.1314735760013649,-0.07011871973691149,-0.49974367626981947,-0.5563702417313584,-0.1111272041066895,-0.37256912532841413,-0.8665780821336828,-0.16113876874726094,-0.2224303709025317,-1.0822247346197589,-0.20479005176824078,-0.5694298230131599,-0.8245189320212557,-0.03486638328535436,-0.7560352728739029,-1.1290974804714338,-0.1894638629088446,-0.7039060685795996,-0.8977840502230013,-0.2858305449402213,-0.6147066706879818,-0.6427979704672463,-0.32266618870329644,-0.3891954949074968,-0.9190748437653636,-0.06187324382462131,-0.58138639652642,-1.2640351992393493,-0.21374537068986368,-0.5453976263570728,-0.9833443762590152,-0.2694744352877279,-0.46635922466895047,-0.6960418380740011,-0.2677988908941563,-0.1717795980071565,-0.941580883647253,-0.11013921689080779,-0.34222566748843947,-1.3274499918462637,-0.2617883715222688,-0.3326997785150386,-1.0163532603338936,-0.27204954304862905,-0.28280848661666663,-0.7401600383468014,-0.2421021578581904,0.06179778974150006,-0.9043953817060711,-0.16279822081580447,-0.10907689677838464,-1.0261569637530847,-0.2875252034665014,-0.11473688645934758,-0.7645042966023898,-0.29140976122223555,-0.057192362975789834,-0.5562743113288064,-0.2655844334816489,M
0.0,0.0,0.0,-0.3409805747698978,-0.13078241495575335,-0.06749626476078655,-0.52444013065984,-0.5469626679526407,-0.11001855901594758,-0.41437876256699385,-0.8685608165496969,-0.1622605918760698,-0.2643132974327521,-1.09576799925219,-0.20934743241823428,-0.5848429537356836,-0.8222495996328145,-0.03959635729924543,-0.7852655510811034,-1.1439924044151994,-0.19920543349250877,-0.7355890242183487,-0.9152777519919124,-0.29788504455467185,-0.6429788120290509,-0.6567743438419328,-0.3355045685299513,-0.3937557393033554,-0.9163384304477713,-0.07266566348821935,-0.5912610200968015,-1.2891925531000927,-0.2316463111128567,-0.5573712014095921,-0.9961544842511579,-0.289399065932025,-0.4782388584544523,-0.7006183914151342,-0.2873782620992709,-0.16496395027154814,-0.9319875449456512,-0.12594731876406634,-0.3369966192059523,-1.3474475223383047,-0.2897405206464938,-0.3339322922994289,-1.0233004596280189,-0.2967158990041698,-0.2794802580386741,-0.7419439788088591,-0.2613401737844573,0.08209388783524539,-0.8828302877066161,-0.18236291798784385,-0.10302215167831365,-1.0305543061513234,-0.3148637888197411,-0.11562567244602494,-0.7597597304094323,-0.3127394265856133,-0.05256098522304706,-0.5436546093986763,-0.280960371048627,M
0.0,0.0,0.0,-0.3470540070334445,-0.14971048239384085,-0.062189019312058925,-0.5240790889579056,-0.5672462679032273,-0.10283999336010853,-0.4004430618469036,-0.8825496569986562,-0.153457141966859,-0.244090114267421,-1.1070998651979997,-0.20097140993835277,-0.5805390053822942,-0.8168408872787379,-0.04168420042811398,-0.7766275621517429,-1.1235601143058724,-0.18698180161848094,-0.7239368481883075,-0.9178020098379294,-0.27787662222634674,-0.6266248073367678,-0.6707829454377694,-0.31472542978318974,-0.3967997119399029,-0.9151327695691771,-0.07128816637463314,-0.5902976430512544,-1.2681459716209864,-0.2190405532535706,-0.5564169199902169,-1.000575041865373,-0.2769652412167762,-0.47508464523334487,-0.7110950947139222,-0.28026100188515163,-0.18024556329721553,-0.935693726746353,-0.1184940844712266,-0.35245454913662017,-1.3327479108703373,-0.26591509544851,-0.3439308674476105,-1.0233535141255008,-0.27977347765131894,-0.2868536953875822,-0.7455187082383581,-0.25590769269008234,0.050747781778918456,-0.8871876719669302,-0.16909997947799174,-0.12148047476957197,-1.0048680617289372,-0.2962065501181734,-0.12682320474549028,-0.7552003124830498,-0.3080557879565296,-0.06516128393358404,-0.5557091414339487,-0.28984249726674643,M
0.0,0.0,0.0,-0.35581558698441323,-0.14859067007715646,-0.07215879106729953,-0.5148539813495113,-0.5616360031072618,-0.12269479582521121,-0.36723657734029913,-0.8801210919734956,-0.18285930677276088,-0.19395882340497264,-1.1001583637824925,-0.23800546502970074,-0.5879237699354574,-0.8167430479141197,-0.05871356826284878,-0.7972625983460792,-1.1313291504338183,-0.2174663638431152,-0.7361674602688423,-0.9049804543700782,-0.3159206951825858,-0.6297432007201483,-0.6509561801771432,-0.3567551772609464,-0.39325052896650525,-0.9150027583422274,-0.09013308878363806,-0.5998095893227976,-1.283413413921808,-0.252722682195851,-0.5619713002126472,-1.0061796673598498,-0.3143486535195715,-0.47671194364132236,-0.7052387788010294,-0.31849348672412564,-0.16057942589119817,-0.9330015586428769,-0.1410045588876953,-0.33992762947566335,-1.3639752731210557,-0.2991400387411211,-0.33382218574840966,-1.0575775695321048,-0.314149887155878,-0.27641833070483435,-0.7686290977062673,-0.290212537962062,0.08684474982106624,-0.8834843997396543,-0.19643787047409075,-0.0952356837085352,-1.0010451208706372,-0.331714680132336,-0.10931762376428922,-0.7667473853704564,-0.3495458318802928,-0.05309398438292626,-0.5709373213961545,-0.33578155729825854,M
0.0,0.0,0.0,-0.3420136346526818,-0.1397132053722517,-0.07009407909488456,-0.477001484383908,-0.5566577907979127,-0.11720582813754428,-0.3195687401720659,-0.8805873280435961,-0.1754176098460518,-0.146519959016836,-1.122457876122301,-0.22949997190646323,-0.6019117232299771,-0.8094843978896166,-0.026240492796354827,-0.8004688115928037,-1.1453762920213861,-0.1692215929816661,-0.7483055966620136,-0.9301261986501106,-0.26762921266066797,-0.6493827902457794,-0.6688546592787235,-0.31077108182966057,-0.4126209394955482,-0.9090776890493812,-0.05763432625135546,-0.6127397249494431,-1.2875848504570857,-0.20233306850096153,-0.5812588006656723,-1.010938549026804,-0.27032830031206456,-0.5019064487190568,-0.7043032841791401,-0.28278532259843314,-0.18450814476598829,-0.9307222773324879,-0.10790453865089505,-0.3595096439863807,-1.3774892686746225,-0.25908826335437096,-0.3639433942831374,-1.0752168763834538,-0.27949290627947176,-0.3096841491945031,-0.783171425970468,-0.2618983115090983,0.05771865994861514,-0.8893139033497368,-0.161667548755321,-0.12791927392166313,-1.0348475929032521,-0.2906379639519902,-0.13687934105150668,-0.7567968122098618,-0.296554179780972,-0.06576198629152952,-0.5216948288907979,-0.2763819390510634,M
0.0,0.0,0.0,-0.37459056801432433,-0.11550724803011458,-0.07823565402695516,-0.5544803685535422,-0.5131258169509134,-0.13321966745938166,-0.4190785815409093,-0.8486974181866213,-0.19532634495567835,-0.25360861527650436,-1.0977368118673987,-0.251384781367322,-0.6709039965069806,-0.7586564373785161,-0.0735904428886499,-0.8693592917642072,-1.084345992825488,-0.2400942703236948,-0.7828160302323833,-0.907689192390784,-0.3506861396380641,-0.65999765045179,-0.6491664295286624,-0.40008979382297477,-0.4693793104809672,-0.8765861303923085,-0.106206491780167,-0.6609436822752167,-1.2482081555313058,-0.27613269725680134,-0.5885783772394506,-0.9878686637084579,-0.3491904998924106,-0.4876258115245466,-0.6774555995512881,-0.3618285745409827,-0.23150988186830998,-0.9069097560485012,-0.15747564208571263,-0.3848674136602616,-1.3369622648303483,-0.3184143422342929,-0.3519954010277275,-1.0494669761418143,-0.3357530812654441,-0.28755752624564057,-0.7533709599909024,-0.31393164027287707,0.01349109066169352,-0.8652576376745211,-0.21419503821051744,-0.1252069817828816,-0.9750369349101851,-0.3533684054672555,-0.134631780603245,-0.7644847645697818,-0.3700073648948281,-0.09646014568375484,-0.5772246332569112,-0.3549105400209327,M
0.0,0.0,0.0,-0.3588879959780093,-0.10418364380326448,-0.07769926315846072,-0.5487387268281516,-0.5106708927542118,-0.12274533050376446,-0.42240135864681294,-0.814757892152874,-0.1730273396450281,-0.2545721279303436,-1.0332227923551436,-0.2173518037123087,-0.6766154802166185,-0.7558921853352814,-0.06903422913418138,-0.8724560746960985,-1.099022949625324,-0.23819886545524815,-0.7716519982933576,-0.9164978633468625,-0.34562916758787116,-0.6469865029584574,-0.657142905297924,-0.3877913438273376,-0.4750439393035107,-0.8745164023545747,-0.09774619043120929,-0.6551239306401869,-1.2480691732952947,-0.2711222018608177,-0.5700946807053447,-0.9855384101475633,-0.3432740746865477,-0.4741111525721912,-0.6799965226286334,-0.3511268778294327,-0.23516234635799424,-0.9072988488232315,-0.1453520414466219,-0.3804036725281205,-1.3197474620743448,-0.3197043129373076,-0.33658287220614663,-1.0197358140682584,-0.34314922549960314,-0.2790723848751935,-0.7210178564980303,-0.3195326057960225,0.01589367025091435,-0.8726433484765154,-0.19621722008652392,-0.1222151324949315,-0.9913716591639111,-0.34607577999585254,-0.11582780594766273,-0.7317143237592503,-0.3594673303071471,-0.06953457029233204,-0.4998426226804453,-0.3376979254410366,M
0.0,0.0,0.0,-0.34079061620482526,-0.0861032939498394,-0.08093416652425967,-0.5245583648929482,-0.49604545710135806,-0.12630771003862573,-0.407625520865969,-0.8329392588853054,-0.1770936585042407,-0.2528960258495891,-1.0724226653400675,-0.22109953894409656,-0.6775992897995359,-0.7465596958680302,-0.06312833491828158,-0.8634941830916882,-1.0776672190757237,-0.23281700219082957,-0.7551389847476859,-0.9083874294929173,-0.34421778606968667,-0.6270994033234997,-0.6768252911574217,-0.3908393043327244,-0.4810934804564533,-0.8716445976381468,-0.09372704236520589,-0.6392006457558624,-1.23010498478846,-0.2765289757021235,-0.5380429669035807,-0.9816645662432694,-0.351829921187939,-0.42870370577428535,-0.6936202453935925,-0.3574200497864402,-0.24371076843982456,-0.9078499451598783,-0.1449034620674414,-0.37699013302866374,-1.3418543383886254,-0.33001142316942633,-0.3192808536397432,-1.0471684285881464,-0.3485898553751828,-0.25039910898645895,-0.750659206550204,-0.3160579005323412,0.008006608333881173,-0.8750356255199854,-0.19956467787490267,-0.09332095585246279,-1.0369567563238484,-0.3650162564981759,-0.07604025147546664,-0.7857932958499709,-0.3774441240252317,-0.03123886506922342,-0.5629750841000897,-0.34834342887968983,M
0.0,0.0,0.0,-0.3301483717722474,-0.08257815500823606,-0.06907149370689103,-0.5196460554426613,-0.5025537756519858,-0.10868941931994289,-0.4110958059310931,-0.8362186006811301,-0.15413515919976728,-0.260256677478066,-1.0661937485395758,-0.19528362905548932,-0.6287401561342937,-0.7874480044936342,-0.06161602263266365,-0.8105075027010535,-1.1054549116817438,-0.22185450631023082,-0.7233827518274814,-0.9061139379975702,-0.325977573021789,-0.6159761510893016,-0.6548369981284022,-0.36908394615812323,-0.4342528330486981,-0.8957449598718653,-0.09521262444303162,-0.6119289615324722,-1.2451431653459768,-0.263219176526219,-0.5277855039459789,-0.9800130608627848,-0.33233508923038835,-0.42564343467399496,-0.6828099965857942,-0.3373347729783692,-0.19889579636414786,-0.9229551094682641,-0.146910239391347,-0.3582797896547222,-1.3361272299141742,-0.31914737467511,-0.31802616316290616,-1.0409788301911482,-0.3374409670772133,-0.25580084491014926,-0.7430511167437066,-0.30980591097750043,0.04905548052813422,-0.8869572615791814,-0.20044835472258773,-0.08235301623264206,-1.0178249256640508,-0.3541391759458367,-0.07492884912825282,-0.7492336377759456,-0.3632780095410942,-0.024040407972189558,-0.5144841531178135,-0.3356869299243625,M
0.0,0.0,0.0,-0.33501978218126444,-0.1279594880791489,-0.049751484177458886,-0.5328997356402408,-0.5241490328305486,-0.0785618030614948,-0.46305266756843966,-0.836949503424294,-0.12004646337659065,-0.32466812593462213,-1.0463475626135466,-0.15474907050155698,-0.6212642146091059,-0.8026413307968462,-0.020080185217356113,-0.8116837980436928,-1.163971310713125,-0.1736387268964236,-0.7336509532657585,-0.9815501076809605,-0.270121756618542,-0.6305175470502823,-0.7346974224813687,-0.30485594283390915,-0.42600659287211456,-0.9030071820254923,-0.05564541346662644,-0.5834613568956307,-1.283615715088368,-0.2084738597547013,-0.5196267854321526,-1.0156188266598472,-0.26636807737135404,-0.4435701428973279,-0.7210008157121727,-0.2646310753330623,-0.19693389865441596,-0.9244250031195638,-0.10930806465003541,-0.32320099079407366,-1.3306264374354921,-0.26555361055825516,-0.2977632478005986,-1.0262473448515448,-0.27457810864370996,-0.251730260725933,-0.7388469048222885,-0.2414404912885358,0.041358166542872284,-0.880498032173267,-0.16525422495125922,-0.07764968852698745,-1.0076601862363563,-0.29827966061887146,-0.080281448356219,-0.7510216326024082,-0.30178836114389695,-0.035111893425835566,-0.5236715448183884,-0.2724824837088117,M
0.0,0.0,0.0,-0.3367309788977091,-0.1489700463378817,-0.06056968282139193,-0.5104920794447263,-0.5605081454707029,-0.09965304732799204,-0.39715763481155736,-0.8678840579089312,-0.14879994673067262,-0.2466439130005023,-1.0828854329923854,-0.1931633394939174,-0.6092639160620599,-0.821525269734525,-0.03985223582066631,-0.7761290951517879,-1.1640432694700211,-0.19198075904283385,-0.6919083229510262,-0.9627461898270859,-0.2925720022604356,-0.5917186667392136,-0.7021601628100902,-0.3329586378469219,-0.41494652558788253,-0.9068022301900109,-0.0743578928222641,-0.5782644485641519,-1.2845097685666496,-0.224166165361965,-0.5039475737526224,-1.01955551078593,-0.2899776549428053,-0.4202282841074699,-0.7215738407216694,-0.2975230315533405,-0.1864194233073813,-0.9110306608157533,-0.1261829966403211,-0.31559148181838514,-1.3295161679016934,-0.28153708753275863,-0.282298209206677,-1.034951913998115,-0.30055616333766044,-0.23622280107082427,-0.7458489062593073,-0.2775646081278511,0.048409360457710465,-0.8470271236221953,-0.18025699535247786,-0.0686065729387582,-0.9883409032875916,-0.3137467175330873,-0.0686390584658887,-0.7264746604655659,-0.31888341489378996,-0.028404405090057767,-0.4934450436936268,-0.29339267044346373,M
0.0,0.0,0.0,-0.33523138386986184,-0.145546837169713,-0.07081780791050656,-0.48841578032516286,-0.5643012923030444,-0.11039345387084247,-0.38016068576309126,-0.8740977579668323,-0.15704524737604075,-0.23927221101067553,-1.0923578511054748,-0.19554450756230596,-0.5886597686132043,-0.82096269430426,-0.05939226740252909,-0.7432140369037911,-1.1684557780241664,-0.2140424915734936,-0.6602137717886754,-0.9692436879032644,-0.31040823600797407,-0.5680494332525111,-0.7034293869635605,-0.3484396645091952,-0.40584373734530177,-0.9099605636170839,-0.0852210861188512,-0.5524368852168824,-1.2725128589415562,-0.2464587176451561,-0.4779077758319149,-0.9994514072007122,-0.3096616907780014,-0.4007950662157221,-0.6940854243277254,-0.31388033231794515,-0.18680921265636877,-0.9242142147556558,-0.1301725374328697,-0.29235509383057806,-1.3224375536278727,-0.2872794017541855,-0.25989950763954045,-1.0465466630394784,-0.31150450762182413,-0.22081416080881588,-0.7616483413302103,-0.2936493556743471,0.03972787957793801,-0.872314031188155,-0.17917437700087205,-0.044764977136294605,-0.9642813196970295,-0.3155086140624363,-0.05326157476870057,-0.7328692596736551,-0.3389996961068996,-0.03420409339521697,-0.524363192771942,-0.32862668335386586,M
0.0,0.0,0.0,-0.32169732609730783,-0.19257104411831263,-0.06251054832170293,-0.4551346280852918,-0.579259620374717,-0.1001525962240507,-0.34354384349767203,-0.8607979466312708,-0.15114710821269228,-0.2177177335713057,-1.0656146588183721,-0.19477773240878912,-0.5563558277632125,-0.8503901839376818,-0.01810669960029528,-0.7048688459559203,-1.1810031736622306,-0.1718092749767701,-0.6354874384217316,-0.9845401059169162,-0.27509527645091664,-0.5474080295691297,-0.7252684445316752,-0.3179001741747854,-0.3747019032039539,-0.9258950969748257,-0.048132661814125274,-0.503774467698079,-1.286783644868504,-0.20763323781697407,-0.4494871937919982,-1.0081863509085902,-0.2768156028849028,-0.3794706729233003,-0.7050763297412311,-0.28409415421766615,-0.1634981820657933,-0.9233627012595192,-0.0983256201987303,-0.2507948504245732,-1.3097899803216626,-0.2552387760358108,-0.23922544712066748,-1.016902876145491,-0.2767515016183591,-0.20079557474825108,-0.729164401045962,-0.2534777298298114,0.0512428354510658,-0.8563805468174233,-0.1531696794326431,-0.03915716874792601,-0.9405977644319424,-0.28169638794881546,-0.05681832668426551,-0.7195159733706444,-0.2998520105371806,-0.026995722021487277,-0.5211087163693516,-0.28411261960309026,M
0.0,0.0,0.0,-0.3065407258461337,-0.19998328595340065,-0.05481571455950935,-0.4512120043097402,-0.5853497994890215,-0.09011724053853871,-0.35317630679591694,-0.8484666166207888,-0.14059824362328666,-0.2140236021868739,-1.0309895044843511,-0.1855992439229914,-0.49859635445298,-0.8791849715769742,0.0006657174024781292,-0.6401444053961545,-1.1922929056909752,-0.14004531125818276,-0.5923635594774401,-0.9966008820365403,-0.2421393274506273,-0.5110215196466348,-0.7446280989928604,-0.2887820592497072,-0.31871335315147004,-0.947372741856234,-0.030111235623067816,-0.4440464769540125,-1.2669170048779497,-0.17308444612655752,-0.4036528347192218,-0.9975102630688044,-0.24103520338768247,-0.3344279090215815,-0.7050664957097833,-0.25249603891763567,-0.1133797264822217,-0.9410604237297429,-0.0800956428034535,-0.20149719602159827,-1.2996260245521496,-0.21591695137705466,-0.20347685219530104,-1.028689189173767,-0.23905472392540936,-0.17317870372541597,-0.7528496938815558,-0.2246946894562782,0.0921669202239688,-0.8665222288244506,-0.1359974953894659,-0.000692879660795976,-0.911479900622825,-0.2538970643615748,-0.024176645111467627,-0.6752289183886755,-0.2742525919928006,0.006230459720068976,-0.4681722193093027,-0.2631844886334289,M
0.0,0.0,0.0,-0.28516931471832124,-0.24403108730803863,-0.03659553539140477,-0.3771939502529256,-0.6033576771149927,-0.07323246050039918,-0.2400111509964491,-0.8360250447880712,-0.12995645220864532,-0.08684073461302065,-1.0174442686791192,-0.18442194848272062,-0.48881659951435674,-0.8950378673574795,0.007909565254913849,-0.5913612406043087,-1.1914423252896411,-0.12407543172746853,-0.5388595682950085,-1.0047926785240686,-0.22368306546009978,-0.4651779527016006,-0.7587472272851543,-0.27256543514605375,-0.31512139349118723,-0.9485291385318936,-0.03147984625306067,-0.40579304608731376,-1.2730453107363358,-0.16505839898820993,-0.3566121986944264,-1.005369440846157,-0.2357868321456786,-0.29135728393132715,-0.7006099881646959,-0.2556395718805855,-0.11060191365616008,-0.9305401616420139,-0.08723528215229369,-0.18889817729815997,-1.3057520752266387,-0.21461313910426438,-0.18234425980965946,-1.0459068207500533,-0.2416580766062325,-0.1433469580211269,-0.7622754778382026,-0.23453591360986312,0.09195375366142297,-0.8507795554261504,-0.1463440505259769,-0.028383886012713362,-0.9392418731508285,-0.25699353928952423,-0.06067653185892557,-0.7354831371407597,-0.2777883485714815,-0.03580688486618982,-0.5374368024271194,-0.27142786808120756,M
0.0,0.0,0.0,-0.285048702951195,-0.24165567392700688,-0.0462880231842478,-0.40258039740235435,-0.6030903708849688,-0.08616657627098674,-0.2827116630141392,-0.834943692913571,-0.1455948741546734,-0.12065950319081259,-0.9998425295332826,-0.19870339548680843,-0.47099207883920385,-0.9094247521427703,-0.0014520933588045909,-0.5799458405344632,-1.2251331067510867,-0.14586758713698297,-0.5325660642436626,-1.02204359089862,-0.2481219691705817,-0.4645364968351027,-0.7725773026331301,-0.29595834627515794,-0.289081078486647,-0.9564501367598551,-0.040438421742835365,-0.38534381893690983,-1.2988024009025851,-0.1915400072346582,-0.3439487990872846,-1.0177770750832265,-0.26206315499065014,-0.2894286531879266,-0.7130954006228536,-0.2762455252955108,-0.0800358010491002,-0.9322702446357418,-0.09808154201222723,-0.1406383224349197,-1.308259813995719,-0.2303557346700871,-0.13804696397951133,-1.0487950268115938,-0.25147292014131273,-0.11519210951106075,-0.7763872630812308,-0.23774087903558644,0.13246322730351526,-0.8476009019752839,-0.16157356214295165,0.0389114604516744,-0.9393719847338275,-0.2613885019518824,0.0006882415371572162,-0.747008293312454,-0.27682862639446054,0.011156020838299313,-0.560837503223974,-0.26856172936758216,M
